Image,Titre,Duree,Description,Nbjoueur
https://cdn2.philibertnet.com/613568-thickbox_default/tetrarchia-dux-expansion.jpg,Tetrarchia + Dux Expansion,"
30mn à 1h
","TETRARCHIA (en latin, ""gouvernement des quatre"") est un jeu coopératif dans lequel 1 à 4 joueurs prennent le rôle des 4 Empereurs, combattant les révoltes au sein de l'Empire et les armées barbares qui tentent de le faire tomber.","

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/524959-thickbox_default/invites-a-eviter-laffaire-walton.jpg,Invités à Eviter - L’Affaire Walton,"
1 à 2h
",Invités à Eviter est un jeu de déduction unique en son genre qui peut être rejoué à l'infini.,"

1 à 8 joueur(s)

"
https://cdn1.philibertnet.com/525002-thickbox_default/saint-seiya-sleeves-gold.jpg,Saint Seiya – Sleeves Gold,,"Blister de 200 pochettes de haute qualité, aux couleurs des Chevaliers d'Or. Dimensions : 65 x 90 mm.",
https://cdn2.philibertnet.com/525010-thickbox_default/saint-seiya-sleeves-bronze.jpg,Saint Seiya – Sleeves Bronze,,"Blister de 200 pochettes de haute qualité, aux couleurs des Chevaliers de Bronze. Dimensions : 65 x 90 mm.",
https://cdn1.philibertnet.com/526774-thickbox_default/dd-ghosts-of-saltmarsh-adventure-system-board-game-standard-edition.jpg,D&D: Ghosts of Saltmarsh Adventure System Board Game (Standard Edition),"
1 à 2h
","Ghosts of Saltmarsh, jeu coopératif du système d'aventure de D&D est une extension de tous les jeux du système d'aventure précédents ! Il propose de nouvelles aventures, des tuiles de carte, des monstres, des pièges et des sorts. Choisissez simplement vos héros préférés et préparez-vous à une toute nouvelle campagne !","

1 à 5 joueur(s)

"
https://cdn1.philibertnet.com/528347-thickbox_default/convoi-express.jpg,Convoi Express,"
30mn à 1h
",Convoi Express est un jeu coopératif sur le thème ferroviaire dans lequel les joueurs devront travailler ensemble et se concerter pour faire en sorte que toutes les marchandises soient livrées à temps.,"

2 à 4 joueur(s)

"
https://cdn1.philibertnet.com/528583-thickbox_default/animetre.jpg,Animètre,"
moins de 30mn
",Animètre est un jeu coopératif de communication dans lequel les joueurs aident les animaux de la forêt à attraper autant de pommes que possible ! Empilez les animaux et atteignez les pommes sur un mètre Arbre.,"

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/528987-thickbox_default/mythwind-expanded-horizons.jpg,Mythwind - Expanded Horizons,,L'extension Expanded Horizons ajoute un personnage unique pouvant être utilisé dans des parties classiques ou à 5 joueurs.,"

5 joueur(s)

"
https://cdn3.philibertnet.com/529023-thickbox_default/undaunted-reinforcements.jpg,Undaunted: Reinforcements,"
30mn à 1h
","Undaunted : Reinforcements est une extension qui introduit une série de nouvelles règles, scénarios et unités pour Undaunted Normandy ou Undaunted North Africa.","

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/530566-thickbox_default/the-great-race-nouvelle-edition.jpg,The Great Race - Nouvelle édition,"
30mn à 1h
","The Great Race - Nouvelle édition, est une nouvelle version presque identique à la première édition, mais comportant en plus le mode solo !","

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/531442-thickbox_default/bangkok.jpg,Bangkok,"
moins de 30mn
",Bangkok est un jeu où les joueurs incarnant des négociant cherchant à créer le meilleur marché flottant de tout Bangkok ! Le joueur qui réalise le marché le plus rentable remporte la partie.,"

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/531455-thickbox_default/les-charlatans-de-belcastel-megabox.jpg,Les Charlatans de Belcastel - Mégabox,"
30mn à 1h
",Les Charlatans de Belcastel - Mégabox contient le jeu de base et ses deux extensions ! Faites chauffer les chaudrons !,"

2 à 5 joueur(s)

"
https://cdn2.philibertnet.com/531571-thickbox_default/dungeons-dice-danger.jpg,"Dungeons, Dice & Danger","
30mn à 1h
","Dungeons, Dice, & Danger est un roll and write dans lequel vous devrez explorer des donjons , en quête de trésors, mais gare aux monstres !","

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/532748-thickbox_default/rainbow-7.jpg,Rainbow 7,"
moins de 30mn
","Rainbow 7 est un jeu de cartes fun, rapide, malin et coloré dont on enchaîne les parties sans se rendre compte du temps qui passe.","

2 à 5 joueur(s)

"
https://cdn2.philibertnet.com/533237-thickbox_default/kinoko.jpg,Kinoko,"
moins de 30mn
","Dans Kinoko, lancez les dés et échangez les cartes de champignons pour rassembler votre famille avant les autres joueurs.","

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/533500-thickbox_default/bear-raid.jpg,Bear Raid,"
30mn à 1h
","Dans Bear Raid, vous enfilerez votre combinaison, votre pyjama ou votre combinaison de prisonnier et vous commencerez à acheter, vendre et liquider des actions.","

3 à 6 joueur(s)

"
https://cdn1.philibertnet.com/534706-thickbox_default/happy-city-solidarite-ukraine-porte-doree-de-kiev.jpg,Happy City - Solidarité Ukraine : Porte Dorée de Kiev,"
30mn à 1h
","Happy City - Solidarité Ukraine : Porte Dorée de Kiev est une carte créé pour le jeu Happy City, en soutien pour l'Ukraine.","

2 à 5 joueur(s)

"
https://cdn3.philibertnet.com/534709-thickbox_default/exit-la-porte-entre-les-mondes.jpg,Exit : La Porte entre les Mondes,"
1 à 2h
","EXIT est un jeu qui reprend les sensations des ""escape games"". Muni d'indices, de matériel et d'un décodeur, vous aurez pour mission de sortir du jeu le plus rapidement possible.","

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/535852-thickbox_default/escape-2222.jpg,Escape 2222,"
4h et plus
",Escape 2222 est un nouveau genre d'escape game: l'escape game audio! Voyagez dans le temps grâce à ce concept novateur.,"

1 à 6 joueur(s)

"
https://cdn2.philibertnet.com/536679-thickbox_default/super-fantasy-brawl-plastic-tokens.jpg,Super Fantasy Brawl - Plastic Tokens,,"Embelissez vos parties de Super Fantasy Brawl avec ce pack de jetons en plastique pour remplacer ceux de la boîte de base, en carton.",
https://cdn2.philibertnet.com/537200-thickbox_default/marqueur-joueur-terraforming-mars.jpg,Marqueur Joueur - Terraforming Mars,,"Afin de savoir à tout moment qui doit jouer, ce Marqueur Joueur - Terraforming Mars se passe de main en main dès les actions d'un joueur terminées.",
https://cdn1.philibertnet.com/537559-thickbox_default/hop-c-est-plie-.jpg,Hop c'est Plié !,"
moins de 30mn
","HOP c'est plié ! est un roll & write particulier, vous devrez plier votre feuille pour sauvegarder votre score et avancer dans la partie.","

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/537715-thickbox_default/le-roi-des-12-mini-extension-personnages.jpg,Le Roi des 12 - Mini extension personnages,"
moins de 30mn
",Mini extension pour le Roi des 12 contenant 2 cartes exclusives en 4 exemplaires.,"

2 à 4 joueur(s)

"
https://cdn2.philibertnet.com/538130-thickbox_default/citron-coco.jpg,Citron Coco,"
moins de 30mn
","Mettez le cap sur CitronCoco et plongez au cœur d’une intense bataille fruitée. En équipe ou chacun pour soi, sachez que le jeu mettra à rude épreuve votre mémoire, votre rapidité ainsi que vos capacités de coopération, de calcul mental et vos talents de stratège!","

2 à 8 joueur(s)

"
https://cdn1.philibertnet.com/539310-thickbox_default/cache-ton-cash.jpg,Cache Ton Cash,"
moins de 30mn
","Cache Ton Cash est un jeu rapide et taquin, dans lequel vous devrez tenter d'amasser le plus de cash possible ! Empilez des sets de cartes pour accroître votre fortune, mais attention aux voleurs !","

2 à 6 joueur(s)

"
https://cdn1.philibertnet.com/539607-thickbox_default/mind-mgmt.jpg,Mind MGMT,"
1 à 2h
",MIND MGMT est un jeu de déduction et de mouvements cachés en équipe qui se joue à un contre les autres. Un joueur est un recruteur de la société secrète MIND MGMT qui tente de rassembler suffisamment de nouvelles recrues pour gagner. Tous les autres joueurs sont des agents secrets repentis qui tentent localiser le recruteur et détruire MIND MGMT.,"

2 à 5 joueur(s)

"
https://cdn2.philibertnet.com/540077-thickbox_default/carnival-zombie.jpg,Carnival Zombie,"
1 à 2h
",Dans CARNIVAL ZOMBIE les Joueurs guident un Groupe de Personnages qui fuit les horreurs qui ont émergées de la lagune vénitienne pour se déchaîner contre la foule attirée par le Carnaval. CARNIVAL ZOMBIE est un jeu coopératif : les Joueurs triomphent ou perdent ensemble et le jeu lui-même est leur adversaire.,"

1 à 6 joueur(s)

"
https://cdn1.philibertnet.com/540374-thickbox_default/museum-suspects.jpg,Museum Suspects,"
moins de 30mn
","Museum Suspects est un jeu d'enquête et de paris, dans lequel vous devrez trouver qui a dérobé une pièce du musée.","

2 à 4 joueur(s)

"
https://cdn2.philibertnet.com/540904-thickbox_default/hidden-leaders-extension-reines-ami.jpg,Hidden Leaders - Extension Reines & Ami,"
moins de 30mn
",Hidden Leaders - Extension Reines & Ami est une mini-extension pour le jeu Hidden Leaders qui ajoute 18 cartes au jeu de base.,"

2 à 6 joueur(s)

"
https://cdn3.philibertnet.com/541006-thickbox_default/unmatched-hells-kitchen.jpg,Unmatched : Marvel - Hell's Kitchen,"
30mn à 1h
",Unmatched : Hells Kitchen est un jeu de combat miniature très asymétrique. Chaque héros est représenté par un jeu de cartes unique conçu pour évoquer son style et sa légende.,"

2 à 3 joueur(s)

"
https://cdn3.philibertnet.com/541453-thickbox_default/tenpenny-parks.jpg,Tenpenny Parks,"
30mn à 1h
","Dans Tenpenny Parks, construisez des parcs à thème épiques pour attirer les visiteurs et leur procurer des sensations fortes, de l'émerveillement et de la joie.","

1 à 4 joueur(s)

"
https://cdn3.philibertnet.com/555165-thickbox_default/flamecraft.jpg,Flamecraft,"
1 à 2h
","Dans Flamecraft, 1 à 5 joueurs jouent le rôle des gardiens de flammes, rassemblant des objets, plaçant des dragons et lançant des enchantements pour améliorer les boutiques de la ville.","

1 à 5 joueur(s)

"
https://cdn2.philibertnet.com/541989-thickbox_default/hybris-disordered-cosmos.jpg,Hybris : Disordered Cosmos,"
1 à 2h
","Hybris est un jeu de placement d'ouvriers, un jeu d'opportunités et de développement pour 2 - 4 joueurs et pour une session de jeu d'environ 120 minutes.","

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/541994-thickbox_default/too-many-bones-nugget-add-on-box.jpg,Too Many Bones - Nugget Add-on Box,"
1 à 2h
","Améliorez votre expérience Too Many Bones en ajoutant Nugget, le chasseur de trésors !","

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/542026-thickbox_default/cloudspire-premium-health.jpg,Cloudspire - Premium Health,,Remplacez les jetons de santé plus légers de votre jeu par des jetons de santé Premium !,
https://cdn2.philibertnet.com/542387-thickbox_default/hula-hoo-.jpg,Hula-Hoo !,"
moins de 30mn
","Dans Hula-Hoo le but du jeu est de se débarrasser de toutes ses cartes ; ou de faire abandonner tous les autres joueurs (""drop their hoop"").","

2 à 6 joueur(s)

"
https://cdn3.philibertnet.com/542777-thickbox_default/gamme-logic-birds.jpg,Gamme Logic - Birds,"
moins de 30mn
","Gamme Logic - Birds est un jeu solo qui vous propose de relever 60 défis de logique, à difficulté progressive.","

1 joueur(s)

"
https://cdn1.philibertnet.com/543310-thickbox_default/l-ile-des-chats-pack-kickstarter-n2.jpg,L'île des Chats - Pack Kickstarter n°2,,L’Île des Chats : Kickstarter Pack 2 est une extension pour L’Île des Chats ajoutant du nouveau contenu et des mises à niveau de composants de luxe au jeu.,
https://cdn2.philibertnet.com/543537-thickbox_default/brian-boru-haut-roi-d-irlande.jpg,Brian Boru: Haut Roi d'Irlande,"
1 à 2h
","Dans Brian Boru, les joueurs s’efforceront d’unir l’Irlande sous leur domaine, en assurant le contrôle par la force, la ruse et le mariage.","

3 à 5 joueur(s)

"
https://cdn2.philibertnet.com/543568-thickbox_default/suburbia.jpg,Suburbia,"
1 à 2h
",Suburbia est un jeu de pose de tuiles dans lequel chaque joueur tente de construire la plus grande ville possible.,"

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/543683-thickbox_default/carla-caramel.jpg,Carla Caramel,"
moins de 30mn
",Carla Caramel est un jeu coopératif où il faudra aider la marchande de glaces à satisfaire les enfants qui font la queue devant son stand.,"

1 à 6 joueur(s)

"
https://cdn3.philibertnet.com/543806-thickbox_default/air-land-sea-spies-lies-supplies.jpg,"Air, Land & Sea: Spies, Lies & Supplies","
moins de 30mn
","Spies, Lies, & Supplies est la suite du jeu original Air, Land, & Sea. Peut être joué seul ou combiné avec le jeu original.","

2 joueur(s)

"
https://cdn1.philibertnet.com/544400-thickbox_default/bad-company.jpg,Bad Company,"
30mn à 1h
",Créez votre propre gang et personnalisez-le. Rassemblez des ressources pour réaliser des casses et faire de l'argent pour recruter de nouveaux membres. Et assurez-vous d'échapper à la police !,"

1 à 6 joueur(s)

"
https://cdn3.philibertnet.com/544657-thickbox_default/13-mots.jpg,13 Mots,"
moins de 30mn
","À chaque tour, découvrez comment pensent vos partenaires... Tout le monde peut jouer, il suffit de choisir un mot autour du plateau. Il ne faut que quelques secondes pour lancer une nouvelle partie.","

2 à 8 joueur(s)

"
https://cdn1.philibertnet.com/545190-thickbox_default/exploding-kittens-edition-2-joueurs.jpg,Exploding Kittens : édition 2 joueurs,"
moins de 30mn
","Exploding Kittens, ce n'est pas parce qu'on est seulement deux, qu'il faudrait s'en passer ! Une version deux joueurs du bestseller de Matthew Inman.","

2 joueur(s)

"
https://cdn1.philibertnet.com/545749-thickbox_default/vampire-the-masquerade-rivals-le-loup-et-le-rat.jpg,Vampire : The Masquerade - Rivals - Le Loup et le Rat,"
moins de 30mn
",Le Loup et le Rat est une extension du jeu de cartes Vampire : The Masquerade - Rivals qui ajoute deux clans: les Gangrel et les Nosferatu.,"

2 à 4 joueur(s)

"
https://cdn1.philibertnet.com/546351-thickbox_default/dice-throne-s2-artificier-vs-pirate-maudite.jpg,Dice Throne S2- Artificier vs Pirate Maudite,"
30mn à 1h
",Deux nouveaux personnages pour Dice Throne: la Pirate Maudite et l'Artificier.,"

2 joueur(s)

"
https://cdn2.philibertnet.com/546896-thickbox_default/carcassonne-promo-japanische-temple.jpg,Carcassonne: Promo - Japanische Temple,"
30mn à 1h
",Cette mini extension pour Carcassonne contient 6 nouvelles tuiles.,"

2 à 5 joueur(s)

"
https://cdn1.philibertnet.com/547323-thickbox_default/clockworker.jpg,Clockworker,"
30mn à 1h
","Clockworker est un jeu de placement d'ouvriers dans lequel les ouvriers ont des mouvements caractéristiques. Plus précisément, des robots font fonctionner l'usine et obtiennent des ressources de la planète désertée. Une usine dispose de plusieurs emplacements pour les ouvriers, et de nombreux robots peuvent aller travailler en même temps, mais il faut du temps pour obtenir des ressources.","

2 à 4 joueur(s)

"
https://cdn2.philibertnet.com/547572-thickbox_default/disc-cover.jpg,Disc Cover,"
moins de 30mn
","La musique rassemble et celle que vous écoutez vous ressemble ! Dans Disc Cover, montez le son et voyagez en images à travers les univers musicaux de vos proches.","

3 à 8 joueur(s)

"
https://cdn1.philibertnet.com/547592-thickbox_default/zone-25-la-bd-dont-vous-etes-le-heros.jpg,Zone 25 - La BD dont vous êtes le héros,,"Dans la série La BD dont vous êtes le héros, Zone 25 vous emmène dans un monde futuriste où les robots ont pris le pouvoir.",
https://cdn3.philibertnet.com/547739-thickbox_default/murano-light-masters-game-up.jpg,Murano Light Masters - Game Up,"
moins de 30mn
",Cette extension pour Murano Light Masters contient 2 modules: Challenge et Le Festival du Verre.,"

2 à 4 joueur(s)

"
https://cdn1.philibertnet.com/547838-thickbox_default/andor-storyquest.jpg,Andor : Storyquest,"
30mn à 1h
","Vous vous réveillez dans l'obscurité. Un souterrain abandonné, un martèlement qui résonne dans les ténèbres ... Mais où êtes-vous ? Allez toujours plus loin dans une histoire à l'issue incertaine se plonger et vivez des défis passionnants.","

1 joueur(s)

"
https://cdn1.philibertnet.com/548045-thickbox_default/sexploration-no-taboo-.jpg,Sexploration - No Taboo !,"
moins de 30mn
","Sexploration - No Taboo ! est un jeu d'ambiance où on s'amuse à faire deviner des mots sur le thème de la sexualité, sans pouvoir en dire certains.","

5 à 10 joueur(s)

"
